transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system,has_data_error,data_error_types
TXNL202500001910,ACC0022663,IND21003490,LN2021020001343,LDO20250001978,53,2025-08-05,04:41:20,501.37,Debit,Completed,,Loan Payment - LN2021020001343,False,,0.16,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001911,ACC0023177,IND21009902,LN2021020001345,LDO20250000884,54,2025-08-12,04:18:26,2171.1,Debit,Completed,,Loan Payment - LN2021020001345,False,,0.96,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001912,ACC0023354,IND21003616,LN2021020001355,LDO20250001980,54,2025-08-17,04:43:55,714.34,Debit,Completed,,Loan Payment - LN20210200...,False,,0.1,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,True,truncated_description
TXNL202500001913,ACC0023174,IND21010030,LN2021020001357,LDO20250000885,54,2025-08-24,03:37:29,1547.09,Debit,Completed,,Loan Payment - LN2021020001357 - Late Fee,False,,1.48,,Automated,Vehicle Loan,late_payment,False,loan_payment_generator,False,
TXNL202500001914,ACC0023115,IND21006719,LN2021020001365,LDO20250000886,53,2025-08-04,03:53:31,1733.84,Debit,Completed,,Loan Payment - LN2021020001365,False,,0.58,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001915,ACC0022807,IND21001867,LN2021020001367,LDO20250001981,53,2025-08-07,02:25:20,1687.94,Debit,Completed,,Loan Payment - LN2021020001367,False,,1.05,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001916,ACC0023206,IND21008169,LN2021020001380,LDO20250001983,54,2025-08-18,04:29:35,7150.28,Debit,Completed,,Loan Payment - LN2021020001380,False,,1.96,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001917,ACC0022944,IND21012666,LN2021020001391,LDO20250000163,54,2025-08-13,04:47:54,4595.28,Debit,Completed,,Loan Payment - LN2021020001391,False,,1.9,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001918,ACC0022974,IND21008133,LN2021020001396,LDO20250001984,54,2025-08-11,04:19:58,788.18,Debit,Failed,mandate_limit,Loan Payment - LN2021020001396 - Partial,False,,0.81,,Automated,Home Loan,partial_payment,False,loan_payment_generator,False,
TXNL202500001919,ACC0022711,IND21007750,LN2021020001405,LDO20250001985,54,2025-08-24,04:42:37,284.91,Debit,Completed,,Loan Payment - LN2021020001405,False,,1.32,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001920,ACC0022601,IND21001290,LN2021020001409,LDO20250001986,54,2025-08-24,04:24:00,634.64,Debit,Completed,,Loan Payment - LN2021020001409,False,,0.9,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001921,ACC0024421,IND21002076,LN2021030000002,LDO20250001987,53,2025-08-23,04:07:22,1081.11,Debit,Completed,,Loan Payment - LN2021030000002 - Extra Principal,False,,0.45,,Automated,Personal Loan,extra_payment,False,loan_payment_generator,False,
TXNL202500001922,ACC0024370,IND21008046,LN2021030000004,LDO20250000887,53,2025-08-27,02:00:32,1103.97,Debit,Completed,,Loan Payment - LN2021030000004,False,,0.19,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001923,ACC0024280,IND21006984,LN2021030000011,LDO20250000888,52,2025-08-01,03:36:35,6202.35,Debit,Completed,,Loan Payment - LN2021030000011,False,,0.67,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
 TXNL202500001924 ,ACC0025017,IND21001047,LN2021030000015,LDO20250001989,53,2025-08-14,04:59:15,5368.84,Debit,Completed,,Loan Payment - LN2021030000015,False,,1.62,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,True,whitespace_in_id
TXNL202500001925,ACC0024640,IND21009902,LN2021030000018,LDO20250001990,53,2025-08-15,03:04:11,1588.98,Debit,Completed,,Loan Payment - LN2021030000018,False,,0.3,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001926,ACC0024858,IND21002110,LN2021030000024,LDO20250000069,53,2025-08-17,03:59:09,2067.92,Debit,Completed,,Loan Payment - LN2021030000024,False,,1.26,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001927,ACC0024588,IND21000363,LN2021030000030,LDO20250001991,53,2025-08-17,04:52:20,1281.59,Debit,Completed,,Loan Payment - LN2021030000030,False,,0.85,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001928,ACC0024633,IND21002199,LN2021030000032,LDO20250001993,53,2025-08-24,02:44:53,600.2,Debit,Completed,,Loan Payment - LN2021030000032,False,,1.24,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001929,ACC0024206,IND21004833,LN2021030000045,LDO20250000164,53,2025-08-25,04:22:01,228.88,Debit,Completed,,Loan Payment - LN2021030000045,False,,0.87,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001930,ACC0024129,IND21000127,LN2021030000058,LDO20250001995,52,2025-08-04,04:49:27,152.49,Debit,Completed,,Loan Payment - LN2021030000058 - Partial,False,,1.22,,Automated,Home Loan,partial_payment,False,loan_payment_generator,False,
TXNL202500001931,ACC0024746,IND21002784,LN2021030000059,LDO20250001996,53,2025-08-27,03:07:30,3063.28,Debit,Completed,,Loan Payment - LN2021030000059,False,,0.7,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001932,ACC0024817,IND21000633,LN2021030000061,LDO20250000889,53,2025-08-13,04:51:20,1319.37,Debit,Completed,,Loan Payment - LN2021030000061,False,,0.54,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001933,ACC0024189,IND21001595,LN2021030000074,LDO20250001998,52,2025-08-01,04:02:43,1699.78,Debit,Completed,,Loan Payment - LN2021030000074,False,,0.31,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001934,ACC0024882,IND21008015,LN2021030000078,LDO20250000165,52,2025-08-04,03:19:05,2280.28,Debit,Completed,,Loan Payment - LN2021030000078,False,,1.92,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001935,ACC0024702,IND21002689,LN2021030000079,LDO20250001999,53,2025-08-12,02:28:52,861.6,Debit,Completed,,Loan Payment - LN2021030000079,False,,0.45,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001936,ACC0024093,IND21002703,LN2021030000083,LDO20250002000,53,2025-08-16,03:26:04,577.78,Debit,Completed,,Loan Payment - LN2021030000083,False,,0.24,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001937,ACC0024945,IND21002125,LN2021030000084,LDO20250000386,53,2025-08-14,02:05:21,3372.82,Debit,Completed,,Loan Payment - LN2021030000084,False,,1.81,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001938,ACC0024570,IND21004273,LN2021030000089,LDO20250000890,53,2025-08-16,02:56:07,11312.65,Debit,Completed,,Loan Payment - LN2021030000089,False,,1.0,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001939,ACC0025071,IND21002082,LN2021030000115,LDO20250002001,53,2025-08-14,03:09:29,581.17,Debit,Completed,,Loan Payment - LN2021030000115,False,,1.55,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001940,ACC0024081,IND21005442,LN2021030000127,LDO20250000891,53,2025-08-22,03:22:28,453.43,Debit,Completed,,Loan Payment - LN2021030000127,False,,0.37,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001941,ACC0024404,IND21010881,LN2021030000131,LDO20250000166,52,2025-08-03,04:59:04,1796.58,Debit,Completed,,Loan Payment - LN2021030000131,False,,1.14,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001942,ACC0025001,IND21007835,LN2021030000138,LDO20250002003,53,2025-08-22,03:14:20,2584.77,Debit,Completed,,Loan Payment - LN2021030000138,False,,1.92,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001943,ACC0024074,IND21002213,LN2021030000159,LDO20250000892,52,2025-08-04,04:22:57,3643.82,Debit,Completed,,Loan Payment - LN2021030000159,False,,0.58,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001944,ACC0025136,COM21000237,LN2021030000167,LDO20250000387,53,2025-08-17,04:49:15,5141.05,Debit,Cancelled,customer_stop_instruction,Loan Payment - LN2021030000167,False,,0.4,,Automated,Business Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001945,ACC0024485,IND21009191,LN2021030000178,LDO20250000388,53,2025-08-18,02:02:35,3242.93,Debit,Completed,,Loan Payment - LN2021030000178,False,,1.24,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001946,ACC0024752,IND21004787,LN2021030000184,LDO20250002004,53,2025-08-27,04:45:23,405.5,Debit,Completed,,Loan Payment - LN2021030000184,False,,0.28,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001947,ACC0024180,IND21010393,LN2021030000185,LDO20250002005,53,2025-08-10,04:59:46,1663.06,Debit,Completed,,Loan Payment - LN20210300...,False,,1.37,,Automated,Home Loan,standard_payment,False,loan_payment_generator,True,truncated_description
TXNL202500001948,ACC0024597,IND21008105,LN2021030000195,LDO20250000389,53,2025-08-30,03:55:27,647.39,Debit,Completed,,Loan Payment - LN2021030000195 - Late Fee,False,,0.96,,Automated,Home Loan,late_payment,False,loan_payment_generator,False,
TXNL202500001949,ACC0024292,IND21001692,LN2021030000208,LDO20250000167,53,2025-08-12,02:53:14,639.87,Debit,Completed,,Loan Payment - LN2021030000208,False,,1.42,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001950,ACC0024648,IND21006638,LN2021030000218,LDO20250002007,53,2025-08-11,02:31:38,1014.22,Debit,Failed,mandate_limit,Loan Payment - LN2021030000218 - Partial,False,,0.69,,Automated,Home Loan,partial_payment,False,loan_payment_generator,False,
TXNL202500001951,ACC0024859,IND21002110,LN2021030000220,LDO20250002008,53,2025-08-17,02:59:59,2060.95,Debit,Completed,,Loan Payment - LN2021030000220,False,,1.78,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001952,ACC0024543,IND21009180,LN2021030000221,LDO20250002009,52,2025-08-04,03:50:15,2716.46,Debit,Completed,,Loan Payment - LN2021030000221,False,,0.82,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001953,ACC0024164,IND21005527,LN2021030000223,LDO20250000896,53,2025-08-13,03:50:02,2447.38,Debit,Completed,,Loan Payment - LN2021030000223,False,,0.81,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
 TXNL202500001954 ,ACC0024224,IND21008856,LN2021030000245,LDO20250000391,53,2025-08-08,02:33:23,1966.12,Debit,Completed,,Loan Payment - LN2021030000245,False,,1.04,,Automated,Home Loan,standard_payment,False,loan_payment_generator,True,whitespace_in_id
TXNL202500001955,ACC0024585,IND21009748,LN2021030000265,LDO20250002011,52,2025-08-11,02:32:52,1776.51,Debit,Completed,,Loan Payment - LN2021030000265,False,,1.58,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001956,ACC0024424,IND21010404,LN2021030000272,LDO20250002012,53,2025-08-27,03:18:49,4138.47,Debit,Completed,,Loan Payment - LN2021030000272,False,,0.35,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001957,ACC0024114,IND21005306,LN2021030000277,LDO20250002013,53,2025-08-30,03:16:50,1017.38,Debit,Completed,,Loan Payment - LN2021030000277,False,,1.65,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001958,ACC0024634,IND21000087,LN2021030000291,LDO20250002015,52,2025-08-02,02:15:03,1533.35,Debit,Completed,,Loan Payment - LN2021030000291,False,,1.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001959,ACC0024387,IND21006378,LN2021030000292,LDO20250002016,52,2025-08-05,04:54:46,235.43,Debit,Completed,,Loan Payment - LN2021030000292,False,,0.78,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001960,ACC0024126,IND21006064,LN2021030000295,LDO20250000899,52,2025-08-02,04:58:35,1880.6,Debit,Completed,,Loan Payment - LN2021030000295,False,,1.01,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001961,ACC0025055,IND21008362,LN2021030000296,LDO20250002017,53,2025-08-12,03:44:38,367.51,Debit,Completed,,Loan Payment - LN2021030000296,False,,0.6,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001962,ACC0024835,IND21005741,LN2021030000301,LDO20250002018,52,2025-08-07,03:53:34,1826.91,Debit,Completed,,Loan Payment - LN2021030000301 - Late Fee,False,,1.36,,Automated,Home Loan,late_payment,False,loan_payment_generator,False,
TXNL202500001963,ACC0024128,IND21008986,LN2021030000304,LDO20250000392,53,2025-08-24,02:09:54,2938.82,Debit,Completed,,Loan Payment - LN2021030000304,False,,1.9,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001964,ACC0024655,IND21007737,LN2021030000325,LDO20250000901,53,2025-08-11,03:55:58,938.04,Debit,Completed,,Loan Payment - LN2021030000325,False,,0.37,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001965,ACC0025029,IND21005744,LN2021030000331,LDO20250002021,53,2025-08-15,02:27:09,464.45,Debit,Completed,,Loan Payment - LN2021030000331,False,,1.96,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001966,ACC0024112,IND21009594,LN2021030000333,LDO20250000393,53,2025-08-07,04:43:34,4269.26,Debit,Completed,,Loan Payment - LN2021030000333,False,,0.29,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001967,ACC0024286,IND21008000,LN2021030000335,LDO20250000394,53,2025-08-28,02:32:43,2606.16,Debit,Completed,,Loan Payment - LN2021030000335,False,,1.86,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001968,ACC0024928,IND21010607,LN2021030000343,LDO20250000395,52,2025-08-09,04:14:12,1019.82,Debit,Completed,,Loan Payment - LN2021030000343,False,,0.22,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001969,ACC0024559,IND21007999,LN2021030000346,LDO20250002022,53,2025-08-13,03:24:10,8361.99,Debit,Completed,,Loan Payment - LN2021030000346,False,,1.97,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001970,ACC0024120,IND21000693,LN2021030000355,LDO20250002023,53,2025-08-23,03:00:31,1550.7,Debit,Completed,,Loan Payment - LN2021030000355,False,,0.53,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001971,ACC0024471,IND21006023,LN2021030000360,LDO20250000902,53,2025-08-10,04:19:50,5800.78,Debit,Completed,,Loan Payment - LN2021030000360,False,,1.54,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001972,ACC0025083,IND21003632,LN2021030000374,LDO20250002025,53,2025-08-26,04:08:45,1411.24,Debit,Completed,,Loan Payment - LN2021030000374,False,,1.54,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001973,ACC0024926,IND21003705,LN2021030000375,LDO20250002026,53,2025-08-19,04:20:42,2440.45,Debit,Completed,,Loan Payment - LN2021030000375,False,,0.31,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001974,ACC0024992,IND21000556,LN2021030000383,LDO20250002027,53,2025-08-25,03:09:23,1164.8,Debit,Completed,,Loan Payment - LN2021030000383,False,,0.48,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001975,ACC0024436,IND21000819,LN2021030000384,LDO20250002028,53,2025-08-15,04:50:00,1849.56,Debit,Completed,,Loan Payment - LN2021030000384,False,,0.2,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001976,ACC0024680,IND21001373,LN2021030000400,LDO20250000396,52,2025-08-01,02:40:39,1761.63,Debit,Completed,,Loan Payment - LN2021030000400 - Late Fee,False,,0.32,,Automated,Home Loan,late_payment,False,loan_payment_generator,False,
TXNL202500001977,ACC0024078,IND21001825,LN2021030000405,LDO20250000904,53,2025-08-21,04:33:33,5569.59,Debit,Completed,,Loan Payment - LN2021030000405,False,,1.87,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001978,ACC0024973,IND21000786,LN2021030000410,LDO20250000905,53,2025-08-16,04:12:06,2071.82,Debit,Completed,,Loan Payment - LN2021030000410,False,,0.78,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001979,ACC0024444,IND21009102,LN2021030000415,LDO20250002030,53,2025-08-24,03:07:42,773.68,Debit,Completed,,Loan Payment - LN2021030000415,False,,0.38,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001980,ACC0024150,IND21009943,LN2021030000419,LDO20250000906,53,2025-08-27,02:42:28,3733.14,Debit,Completed,,Loan Payment - LN2021030000419 - Late Fee,False,,1.83,,Automated,Home Loan,late_payment,False,loan_payment_generator,False,
TXNL202500001981,ACC0025128,COM21000053,LN2021030000422,LDO20250000907,52,2025-08-05,04:42:50,11202.65,Debit,Completed,,Loan Payment - LN2021030000422,False,,1.21,,Automated,Business Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001982,ACC0024718,IND21005214,LN2021030000426,LDO20250000908,53,2025-08-17,03:59:29,1260.42,Debit,Completed,,Loan Payment - LN2021030000426 - Partial,False,,0.9,,Automated,Home Loan,partial_payment,False,loan_payment_generator,False,
TXNL202500001983,ACC0024460,IND21001010,LN2021030000428,LDO20250000397,53,2025-08-18,02:25:41,2988.01,Debit,Completed,,Loan Payment - LN2021030000428,False,,0.15,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001984,ACC0024607,IND21002877,LN2021030000430,LDO20250002032,53,2025-08-26,02:08:31,1793.05,Debit,Completed,,Loan Payment - LN2021030000430,False,,1.8,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500001985,ACC0024520,IND21009739,LN2021030000432,LDO20250000398,53,2025-08-18,04:55:52,1552.45,Debit,Completed,,Loan Payment - LN2021030000432 - Recovery,False,,0.38,,Automated,Vehicle Loan,recovery_payment,True,loan_payment_generator,False,
